pdv_anonimizado,codigo_barras_sku,first_date,last_date,history_days,fill_rate,fill_rate_last_30,fill_rate_last_90,fill_rate_last_120,total_sales,mean_sales,days_since_last_sale,global_max_date,series_class
11,7898953990027,2023-02-21,2023-03-07,15,0.2,0.2,0.2,0.2,4.0,0.27,644,2024-12-10,D
11,7898953990065,2022-12-02,2024-12-06,736,0.416,0.233,0.267,0.308,1782.0,2.42,4,2024-12-10,C
11,7898953990072,2023-02-27,2024-10-05,587,0.046,0.033,0.011,0.017,42.0,0.07,66,2024-12-10,D
11,7898953990140,2022-12-04,2024-12-07,735,0.147,0.233,0.1,0.075,912.0,1.24,3,2024-12-10,C
11,7898953990157,2022-12-02,2024-11-29,729,0.224,0.2,0.189,0.192,447.0,0.61,11,2024-12-10,C
11,7898953990164,2023-12-29,2023-12-29,1,1.0,1.0,1.0,1.0,1.0,1.0,347,2024-12-10,D
11,7898953990188,2023-07-12,2023-07-15,4,0.5,0.5,0.5,0.5,3.0,0.75,514,2024-12-10,D
11,7898953990324,2024-05-10,2024-10-27,171,0.117,0.167,0.056,0.042,30.0,0.18,44,2024-12-10,D
11,7898954671024,2022-12-03,2023-03-04,92,0.098,0.1,0.089,0.098,9.0,0.1,647,2024-12-10,D
11,7898954671116,2022-12-03,2023-03-25,113,0.062,0.1,0.056,0.062,10.0,0.09,626,2024-12-10,D
11,7898954671147,2022-12-03,2023-06-24,204,0.039,0.033,0.022,0.033,8.0,0.04,535,2024-12-10,D
11,7898954671185,2023-03-12,2023-08-25,167,0.066,0.233,0.078,0.067,12.0,0.07,473,2024-12-10,D
11,7898954671239,2023-03-25,2023-08-23,152,0.072,0.1,0.078,0.058,12.0,0.08,475,2024-12-10,D
11,7898960889109,2024-09-07,2024-12-07,92,0.196,0.2,0.189,0.196,28.0,0.3,3,2024-12-10,C
11,7908106600052,2022-12-18,2023-08-10,236,0.068,0.167,0.067,0.075,25.0,0.11,488,2024-12-10,D
11,7908106600069,2022-12-13,2023-04-09,118,0.034,0.033,0.011,0.034,4.0,0.03,611,2024-12-10,D
11,7908106600076,2022-12-06,2023-07-26,233,0.082,0.1,0.1,0.092,21.0,0.09,503,2024-12-10,D
11,8412598000447,2023-04-24,2023-04-24,1,1.0,1.0,1.0,1.0,2.0,2.0,596,2024-12-10,D
11,8412598000478,2022-12-02,2024-11-15,715,0.18,0.167,0.311,0.358,472.0,0.66,25,2024-12-10,C
11,8412598001079,2022-12-03,2023-03-18,106,0.16,0.2,0.178,0.16,36.0,0.34,633,2024-12-10,D
11,8412598001628,2022-12-02,2023-07-30,241,0.228,0.367,0.3,0.317,201.0,0.83,499,2024-12-10,D
11,8412598001659,2022-12-09,2023-06-23,197,0.305,0.733,0.489,0.375,429.0,2.18,536,2024-12-10,D
11,8412598001734,2023-05-27,2023-06-21,26,0.577,0.577,0.577,0.577,300.0,11.54,538,2024-12-10,D
11,8412598003370,2024-05-03,2024-05-03,1,1.0,1.0,1.0,1.0,1.0,1.0,221,2024-12-10,D
11,8412598005572,2023-04-14,2023-05-11,28,0.179,0.179,0.179,0.179,96.0,3.43,579,2024-12-10,D
11,8412598034213,2022-12-24,2023-05-14,142,0.246,0.433,0.356,0.275,237.0,1.67,576,2024-12-10,D
11,8712000025649,2022-12-03,2024-12-07,736,0.391,0.7,0.433,0.425,1430.0,1.94,3,2024-12-10,C
11,17898915949190,2022-12-17,2022-12-17,1,1.0,1.0,1.0,1.0,1.0,1.0,724,2024-12-10,D
11,17898915949206,2022-12-24,2022-12-24,1,1.0,1.0,1.0,1.0,1.0,1.0,717,2024-12-10,D
12,78905351,2022-12-10,2024-12-09,731,0.256,0.2,0.167,0.175,686.0,0.94,1,2024-12-10,C
12,78905498,2022-12-02,2024-12-09,739,0.589,0.467,0.333,0.342,4134.0,5.59,1,2024-12-10,C
12,78908901,2024-11-07,2024-12-09,33,1.0,1.0,1.0,1.0,2180.0,66.06,1,2024-12-10,C
12,78909045,2022-12-01,2024-09-21,661,0.897,1.0,0.889,0.708,29921.0,45.27,80,2024-12-10,D
12,78909052,2024-10-28,2024-10-28,1,1.0,1.0,1.0,1.0,3.0,3.0,43,2024-12-10,D
12,78912939,2022-12-01,2024-11-06,707,0.864,0.467,0.567,0.667,34304.0,48.52,34,2024-12-10,D
12,78930360,2024-10-20,2024-11-22,34,0.059,0.033,0.059,0.059,46.0,1.35,18,2024-12-10,C
12,78933873,2024-10-01,2024-12-09,70,1.0,1.0,1.0,1.0,14297.0,204.24,1,2024-12-10,C
12,78934115,2022-12-13,2024-10-24,682,0.547,0.367,0.4,0.433,2649.0,3.88,47,2024-12-10,D
12,78935495,2022-12-01,2024-12-08,739,0.844,0.9,0.844,0.85,10013.0,13.55,2,2024-12-10,A
12,78936478,2022-12-01,2024-12-09,740,0.87,0.967,0.967,0.967,7883.0,10.65,1,2024-12-10,A
12,78936683,2022-12-01,2024-12-09,740,0.988,1.0,0.967,0.975,82443.0,111.41,1,2024-12-10,A
12,78937765,2022-12-01,2023-12-20,385,0.792,0.333,0.744,0.792,2419.0,6.28,356,2024-12-10,D
12,78938571,2022-12-01,2024-12-08,739,0.889,0.933,0.844,0.883,5882.0,7.96,2,2024-12-10,A
12,78939745,2022-12-01,2024-12-09,740,0.892,0.967,0.911,0.925,9828.0,13.28,1,2024-12-10,A
12,78942233,2022-12-02,2023-03-19,108,0.12,0.033,0.122,0.12,79.0,0.73,632,2024-12-10,D
12,40232728532,2023-04-21,2024-12-08,598,0.067,0.033,0.078,0.075,54.0,0.09,2,2024-12-10,C
12,40232728549,2023-04-22,2024-11-10,569,0.172,0.267,0.222,0.208,326.0,0.57,30,2024-12-10,D
12,83820359626,2022-12-01,2024-12-08,739,0.104,0.133,0.133,0.117,147.0,0.2,2,2024-12-10,C
12,678963100206,2022-12-12,2024-12-09,729,0.112,0.2,0.267,0.217,1213.0,1.66,1,2024-12-10,C
12,742832720564,2023-04-25,2024-12-01,587,0.23,0.267,0.278,0.233,188.0,0.32,9,2024-12-10,C
12,742832886864,2023-04-26,2024-08-17,480,0.088,0.033,0.089,0.092,58.0,0.12,115,2024-12-10,D
12,4002103248675,2022-12-09,2023-09-15,281,0.121,0.067,0.033,0.05,66.0,0.23,452,2024-12-10,D
12,4002103248699,2022-12-01,2023-08-29,272,0.044,0.167,0.078,0.058,15.0,0.06,469,2024-12-10,D
12,4002103248712,2023-02-04,2023-07-04,151,0.06,0.033,0.011,0.008,24.0,0.16,525,2024-12-10,D
12,4002103267546,2022-12-23,2023-08-29,250,0.068,0.067,0.033,0.033,36.0,0.14,469,2024-12-10,D
12,4002103282020,2023-01-08,2023-10-08,274,0.044,0.133,0.044,0.033,19.0,0.07,429,2024-12-10,D
12,4002103292876,2022-12-24,2023-08-18,238,0.071,0.133,0.056,0.067,28.0,0.12,480,2024-12-10,D
12,4005686001293,2023-07-11,2023-12-02,145,0.103,0.233,0.133,0.108,20.0,0.14,374,2024-12-10,D
12,4005686003198,2023-04-01,2023-09-14,167,0.036,0.067,0.022,0.017,9.0,0.05,453,2024-12-10,D
12,4066600020042,2023-01-21,2023-10-28,281,0.078,0.133,0.1,0.092,33.0,0.12,409,2024-12-10,D
12,4066600060741,2022-12-06,2024-12-06,732,0.077,0.333,0.167,0.125,97.0,0.13,4,2024-12-10,C
12,4066600061502,2023-04-04,2023-06-02,60,0.1,0.167,0.1,0.1,19.0,0.32,557,2024-12-10,D
12,4066600303336,2023-04-15,2023-08-12,120,0.108,0.167,0.089,0.108,18.0,0.15,486,2024-12-10,D
12,4066600611349,2023-08-11,2023-11-08,90,0.167,0.267,0.167,0.167,24.0,0.27,398,2024-12-10,D
12,4066600941910,2024-10-20,2024-12-02,44,0.068,0.067,0.068,0.068,5.0,0.11,8,2024-12-10,C
12,4066600999911,2022-12-18,2024-11-30,714,0.078,0.067,0.067,0.058,61.0,0.09,10,2024-12-10,C
12,5410228141785,2022-12-04,2024-02-24,448,0.136,0.367,0.367,0.3,242.0,0.54,290,2024-12-10,D
12,5410228234098,2022-12-04,2023-07-08,217,0.078,0.167,0.1,0.083,31.0,0.14,521,2024-12-10,D
12,5741000107829,2022-12-21,2023-08-04,227,0.088,0.067,0.078,0.092,22.0,0.1,494,2024-12-10,D
12,5741000142745,2022-12-03,2023-01-16,45,0.244,0.3,0.244,0.244,15.0,0.33,694,2024-12-10,D
12,5741000152409,2024-03-12,2024-08-21,163,0.215,0.333,0.278,0.217,48.0,0.29,111,2024-12-10,D
12,5741000193006,2024-03-14,2024-07-21,130,0.2,0.333,0.244,0.2,48.0,0.37,142,2024-12-10,D
12,7501064196645,2024-11-13,2024-11-13,1,1.0,1.0,1.0,1.0,6.0,6.0,27,2024-12-10,C
12,7890411347619,2024-04-06,2024-12-09,248,0.496,0.067,0.411,0.367,456.0,1.84,1,2024-12-10,C
12,7891149010103,2022-12-01,2024-12-09,740,0.95,0.433,0.767,0.817,58168.0,78.61,1,2024-12-10,C
12,7891149010509,2022-12-01,2024-12-09,740,0.992,1.0,1.0,1.0,54178.0,73.21,1,2024-12-10,A
12,7891149011001,2022-12-01,2024-12-09,740,0.476,0.567,0.278,0.225,2444.0,3.3,1,2024-12-10,C
12,7891149040308,2023-02-13,2023-12-08,299,0.525,0.6,0.511,0.592,872.0,2.92,368,2024-12-10,D
12,7891149040346,2023-05-27,2023-11-27,185,0.043,0.033,0.056,0.042,10.0,0.05,379,2024-12-10,D
12,7891149100002,2022-12-01,2024-12-09,740,0.885,0.933,0.933,0.942,6922.0,9.35,1,2024-12-10,A
12,7891149100019,2022-12-01,2024-12-09,740,0.903,0.9,0.911,0.917,4017.0,5.43,1,2024-12-10,A
12,7891149101528,2022-12-01,2024-10-09,679,0.854,0.967,0.944,0.958,9472.0,13.95,62,2024-12-10,D
12,7891149102303,2023-04-08,2023-04-08,1,1.0,1.0,1.0,1.0,2.0,2.0,612,2024-12-10,D
12,7891149102488,2024-09-30,2024-11-16,48,0.104,0.1,0.104,0.104,8.0,0.17,24,2024-12-10,C
12,7891149102808,2022-12-01,2024-12-09,740,0.831,0.867,0.811,0.733,10460.0,14.14,1,2024-12-10,A
12,7891149103065,2022-12-02,2024-06-11,558,0.299,0.133,0.044,0.033,1185.0,2.12,182,2024-12-10,D
12,7891149103072,2022-12-13,2024-05-28,533,0.066,0.033,0.011,0.008,114.0,0.21,196,2024-12-10,D
12,7891149103300,2022-12-01,2024-11-11,712,0.831,0.833,0.889,0.875,43204.0,60.68,29,2024-12-10,A
12,7891149104932,2022-12-02,2024-12-09,739,0.836,0.867,0.9,0.925,14675.0,19.86,1,2024-12-10,A
12,7891149104949,2023-06-02,2023-12-31,213,0.023,0.067,0.022,0.033,6.0,0.03,345,2024-12-10,D
12,7891149104956,2022-12-01,2024-03-16,472,0.227,0.333,0.233,0.225,529.0,1.12,269,2024-12-10,D
12,7891149104963,2022-12-22,2023-12-11,355,0.008,0.067,0.022,0.017,4.0,0.01,365,2024-12-10,D
12,7891149107476,2022-12-15,2023-10-12,302,0.195,0.367,0.233,0.2,145.0,0.48,425,2024-12-10,D
12,7891149107490,2022-12-03,2024-12-07,736,0.186,0.4,0.233,0.208,358.0,0.49,3,2024-12-10,C
12,7891149107513,2022-12-03,2024-12-08,737,0.233,0.533,0.378,0.35,416.0,0.56,2,2024-12-10,C
12,7891149107773,2022-12-01,2024-12-09,740,0.827,0.867,0.867,0.792,7000.0,9.46,1,2024-12-10,A
12,7891149107797,2022-12-01,2024-12-09,740,0.927,1.0,0.978,0.975,7170.0,9.69,1,2024-12-10,A
12,7891149108053,2022-12-16,2023-08-03,231,0.056,0.067,0.078,0.058,45.0,0.19,495,2024-12-10,D
12,7891149108282,2022-12-01,2024-12-09,740,0.568,0.167,0.189,0.283,8024.0,10.84,1,2024-12-10,C
12,7891149108404,2022-12-17,2023-01-19,34,0.088,0.033,0.088,0.088,69.0,2.03,691,2024-12-10,D
12,7891149108428,2022-12-18,2023-06-21,186,0.323,0.4,0.289,0.333,227.0,1.22,538,2024-12-10,D
12,7891149108435,2022-12-24,2023-05-28,156,0.019,0.033,0.011,0.008,4.0,0.03,562,2024-12-10,D
12,7891149108466,2023-01-06,2024-11-06,671,0.039,0.033,0.011,0.017,108.0,0.16,34,2024-12-10,D
12,7891149108510,2022-12-04,2024-12-07,735,0.083,0.167,0.133,0.142,87.0,0.12,3,2024-12-10,C
12,7891149108534,2022-12-02,2024-05-16,532,0.226,0.167,0.211,0.242,188.0,0.35,208,2024-12-10,D
12,7891149108640,2024-06-30,2024-08-31,63,0.254,0.367,0.254,0.254,60.0,0.95,101,2024-12-10,D
12,7891149108695,2022-12-04,2024-12-05,733,0.161,0.133,0.167,0.167,155.0,0.21,5,2024-12-10,C
12,7891149108718,2022-12-01,2024-12-09,740,0.872,0.867,0.922,0.892,10598.0,14.32,1,2024-12-10,A
12,7891149108725,2022-12-02,2024-12-09,739,0.336,0.367,0.456,0.392,591.0,0.8,1,2024-12-10,C
12,7891149108732,2022-12-11,2024-11-24,715,0.008,0.033,0.022,0.017,8.0,0.01,16,2024-12-10,C
12,7891149108749,2023-02-22,2024-12-08,656,0.591,0.833,0.678,0.725,3192.0,4.87,2,2024-12-10,B
12,7891149108756,2023-02-19,2024-12-07,658,0.147,0.233,0.111,0.142,182.0,0.28,3,2024-12-10,C
12,7891149108763,2024-08-21,2024-09-07,18,0.111,0.111,0.111,0.111,4.0,0.22,94,2024-12-10,D
12,7891149109005,2023-02-18,2024-08-23,553,0.454,0.6,0.489,0.442,893.0,1.61,109,2024-12-10,D
12,7891149109722,2023-04-04,2023-05-17,44,0.205,0.2,0.205,0.205,23.0,0.52,573,2024-12-10,D
12,7891149109746,2022-12-01,2024-05-11,528,0.542,0.033,0.011,0.025,9020.0,17.08,213,2024-12-10,D
12,7891149109753,2022-12-01,2023-09-27,301,0.551,0.067,0.289,0.35,697.0,2.32,440,2024-12-10,D
12,7891149200504,2022-12-01,2024-12-09,740,0.97,1.0,1.0,1.0,61717.0,83.4,1,2024-12-10,A
12,7891149201006,2022-12-04,2024-12-09,737,0.612,0.767,0.644,0.6,4044.0,5.49,1,2024-12-10,B
12,7891149210305,2022-12-04,2023-08-05,245,0.527,0.533,0.611,0.6,514.0,2.1,493,2024-12-10,D
12,7891149210503,2022-12-01,2024-10-10,680,0.776,0.967,0.522,0.583,4320.0,6.35,61,2024-12-10,D
12,7891149440603,2022-12-01,2024-11-26,727,0.637,0.7,0.811,0.792,1465.0,2.02,14,2024-12-10,B
12,7891149440801,2022-12-01,2024-12-09,740,0.969,1.0,1.0,1.0,29576.0,39.97,1,2024-12-10,A
12,7891149840915,2022-12-01,2023-07-18,230,0.93,0.833,0.889,0.908,3650.0,15.87,511,2024-12-10,D
12,7891149840922,2022-12-02,2023-06-26,207,0.531,0.5,0.4,0.408,315.0,1.52,533,2024-12-10,D
12,7891149841011,2022-12-01,2024-12-07,738,0.629,0.1,0.222,0.242,2051.0,2.78,3,2024-12-10,C
12,7891991000178,2022-12-04,2024-12-09,737,0.83,0.333,0.456,0.492,43392.0,58.88,1,2024-12-10,C
12,7891991000727,2022-12-01,2024-12-10,741,0.887,0.967,0.989,0.992,9530.0,12.86,0,2024-12-10,A
12,7891991000796,2022-12-01,2024-12-09,740,0.992,1.0,1.0,1.0,131383.0,177.54,1,2024-12-10,A
12,7891991000819,2023-09-26,2024-11-19,421,0.665,0.933,0.922,0.875,1160.0,2.76,21,2024-12-10,B
12,7891991000826,2022-12-01,2024-12-10,741,0.901,1.0,1.0,0.992,8723.0,11.77,0,2024-12-10,A
12,7891991000833,2023-10-02,2024-11-30,426,0.728,0.767,0.889,0.833,1211.0,2.84,10,2024-12-10,B
12,7891991000840,2022-12-01,2024-12-07,738,0.936,0.067,0.611,0.708,17381.0,23.55,3,2024-12-10,C
12,7891991000888,2022-12-01,2024-12-08,739,0.855,0.1,0.622,0.708,15336.0,20.75,2,2024-12-10,C
12,7891991001342,2022-12-01,2024-12-09,740,0.977,1.0,1.0,1.0,23335.0,31.53,1,2024-12-10,A
12,7891991001359,2022-12-01,2024-11-24,725,0.574,0.967,0.9,0.842,1276.0,1.76,16,2024-12-10,B
12,7891991001373,2022-12-01,2024-12-09,740,0.927,0.833,0.944,0.958,9610.0,12.99,1,2024-12-10,A
12,7891991001380,2022-12-01,2024-11-20,721,0.427,0.433,0.456,0.458,707.0,0.98,20,2024-12-10,C
12,7891991002141,2022-12-02,2024-12-08,738,0.36,0.467,0.444,0.442,493.0,0.67,2,2024-12-10,C
12,7891991002189,2023-02-17,2023-09-23,219,0.018,0.033,0.011,0.008,4.0,0.02,444,2024-12-10,D
12,7891991002240,2024-08-04,2024-10-13,71,0.07,0.1,0.07,0.07,5.0,0.07,58,2024-12-10,D
12,7891991002288,2024-07-07,2024-11-29,146,0.014,0.033,0.011,0.008,2.0,0.01,11,2024-12-10,C
12,7891991002301,2024-06-29,2024-06-29,1,1.0,1.0,1.0,1.0,1.0,1.0,164,2024-12-10,D
12,7891991002509,2024-06-05,2024-10-13,131,0.061,0.033,0.056,0.042,8.0,0.06,58,2024-12-10,D
12,7891991002561,2022-12-01,2024-12-09,740,0.934,0.867,0.911,0.925,24585.0,33.22,1,2024-12-10,A
12,7891991002646,2022-12-01,2024-11-21,722,0.576,0.667,0.6,0.508,1805.0,2.5,19,2024-12-10,B
12,7891991002684,2022-12-01,2024-12-07,738,0.554,0.2,0.089,0.067,3227.0,4.37,3,2024-12-10,C
12,7891991003438,2023-01-19,2023-01-22,4,1.0,1.0,1.0,1.0,34.0,8.5,688,2024-12-10,D
12,7891991005258,2023-09-01,2024-02-28,181,0.149,0.067,0.1,0.1,804.0,4.44,286,2024-12-10,D
12,7891991006088,2023-08-26,2024-11-13,446,0.15,0.033,0.011,0.008,960.0,2.15,27,2024-12-10,C
12,7891991006125,2023-09-16,2023-11-24,70,0.029,0.033,0.029,0.029,2.0,0.03,382,2024-12-10,D
12,7891991008655,2022-12-02,2023-02-04,65,0.354,0.367,0.354,0.354,60.0,0.92,675,2024-12-10,D
12,7891991008761,2022-12-01,2024-12-09,740,0.843,0.567,0.789,0.75,5824.0,7.87,1,2024-12-10,B
12,7891991008785,2022-12-01,2024-12-06,737,0.802,0.833,0.933,0.95,4809.0,6.53,4,2024-12-10,A
12,7891991009584,2022-12-03,2024-12-09,738,0.272,0.333,0.4,0.417,1962.0,2.66,1,2024-12-10,C
12,7891991010023,2022-12-01,2024-12-09,740,0.977,0.7,0.9,0.925,58524.0,79.09,1,2024-12-10,A
12,7891991010047,2023-01-04,2024-08-03,578,0.112,0.3,0.211,0.2,130.0,0.22,129,2024-12-10,D
12,7891991010153,2022-12-02,2023-11-02,336,0.497,0.8,0.522,0.467,1501.0,4.47,404,2024-12-10,D
12,7891991010481,2022-12-01,2024-12-09,740,0.915,0.867,0.833,0.858,33652.0,45.48,1,2024-12-10,A
12,7891991010542,2022-12-03,2024-04-25,510,0.692,0.733,0.689,0.542,2045.0,4.01,229,2024-12-10,D
12,7891991011877,2022-12-19,2023-09-25,281,0.146,0.233,0.133,0.142,173.0,0.62,442,2024-12-10,D
12,7891991012867,2022-12-01,2024-11-16,717,0.491,0.767,0.544,0.55,2672.0,3.73,24,2024-12-10,C
12,7891991013772,2022-12-03,2024-11-19,718,0.455,0.3,0.411,0.425,5721.0,7.97,21,2024-12-10,C
12,7891991014236,2022-12-02,2024-02-10,436,0.356,0.5,0.322,0.392,1009.0,2.31,304,2024-12-10,D
12,7891991014243,2022-12-07,2023-12-08,367,0.027,0.033,0.011,0.008,18.0,0.05,368,2024-12-10,D
12,7891991014670,2022-12-02,2024-12-09,739,0.858,0.8,0.867,0.883,7455.0,10.09,1,2024-12-10,A
12,7891991014717,2022-12-01,2024-11-30,731,0.304,0.267,0.156,0.217,1088.0,1.49,10,2024-12-10,C
12,7891991014724,2023-10-07,2024-10-04,364,0.038,0.033,0.011,0.008,18.0,0.05,67,2024-12-10,D
12,7891991014762,2022-12-01,2024-12-09,740,0.878,0.833,0.833,0.867,10187.0,13.77,1,2024-12-10,A
12,7891991014779,2022-12-09,2024-12-07,730,0.377,0.233,0.289,0.308,857.0,1.17,3,2024-12-10,C
12,7891991014809,2022-12-02,2023-09-23,296,0.294,0.367,0.178,0.242,463.0,1.56,444,2024-12-10,D
12,7891991014816,2022-12-27,2023-03-11,75,0.067,0.1,0.067,0.067,8.0,0.11,640,2024-12-10,D
12,7891991014861,2022-12-01,2024-09-07,647,0.845,0.567,0.744,0.775,4110.0,6.35,94,2024-12-10,D
12,7891991014908,2022-12-01,2024-12-06,737,0.871,0.9,0.967,0.975,48011.0,65.14,4,2024-12-10,A
12,7891991014984,2022-12-01,2024-11-23,724,0.641,0.533,0.333,0.25,9189.0,12.69,17,2024-12-10,B
12,7891991015462,2022-12-01,2024-12-08,739,0.766,0.9,0.544,0.575,8832.0,11.95,2,2024-12-10,B
12,7891991015486,2022-12-03,2024-12-08,737,0.355,0.467,0.267,0.258,710.0,0.96,2,2024-12-10,C
12,7891991015493,2022-12-01,2024-12-09,740,0.964,0.967,0.989,0.983,28207.0,38.12,1,2024-12-10,A
12,7891991015868,2022-12-01,2024-12-09,740,0.77,0.967,0.956,0.967,7606.0,10.28,1,2024-12-10,B
12,7891991015929,2022-12-01,2023-09-17,291,0.172,0.067,0.111,0.167,356.0,1.22,450,2024-12-10,D
12,7891991016001,2022-12-01,2024-12-07,738,0.833,0.867,0.856,0.833,3702.0,5.02,3,2024-12-10,A
12,7891991016124,2022-12-01,2024-12-08,739,0.812,0.4,0.6,0.7,29705.0,40.2,2,2024-12-10,C
12,7891991016223,2022-12-01,2024-12-09,740,0.799,1.0,0.878,0.858,11811.0,15.96,1,2024-12-10,B
12,7891991016230,2022-12-01,2024-12-09,740,0.339,0.4,0.344,0.425,872.0,1.18,1,2024-12-10,C
12,7891991294263,2022-12-01,2024-12-07,738,0.173,0.2,0.144,0.15,796.0,1.08,3,2024-12-10,C
12,7891991294270,2022-12-02,2023-03-25,114,0.14,0.033,0.122,0.14,63.0,0.55,626,2024-12-10,D
12,7891991294942,2022-12-01,2024-12-09,740,0.957,1.0,1.0,1.0,23770.0,32.12,1,2024-12-10,A
12,7891991294959,2022-12-01,2024-12-08,739,0.759,0.733,0.767,0.767,2436.0,3.3,2,2024-12-10,B
12,7891991295055,2023-06-30,2024-12-09,529,0.847,0.933,0.756,0.75,6860.0,12.97,1,2024-12-10,A
12,7891991295062,2023-07-28,2024-12-07,499,0.182,0.433,0.256,0.292,165.0,0.33,3,2024-12-10,C
12,7891991295086,2022-12-01,2024-12-08,739,0.329,0.367,0.356,0.317,1997.0,2.7,2,2024-12-10,C
12,7891991295093,2022-12-05,2024-09-03,639,0.047,0.033,0.011,0.008,72.0,0.11,98,2024-12-10,D
12,7891991295109,2022-12-01,2023-12-30,395,0.567,0.733,0.633,0.642,2302.0,5.83,346,2024-12-10,D
12,7891991295116,2022-12-16,2024-07-06,569,0.086,0.1,0.078,0.058,248.0,0.44,157,2024-12-10,D
12,7891991295185,2022-12-01,2024-11-19,720,0.419,0.333,0.367,0.383,4317.0,6.0,21,2024-12-10,C
12,7891991295239,2023-09-06,2023-09-06,1,1.0,1.0,1.0,1.0,1.0,1.0,461,2024-12-10,D
12,7891991296342,2022-12-01,2024-12-08,739,0.724,0.7,0.6,0.533,3038.0,4.11,2,2024-12-10,B
12,7891991296441,2022-12-01,2023-09-26,300,0.4,0.433,0.333,0.375,776.0,2.59,441,2024-12-10,D
12,7891991296458,2023-01-17,2023-05-20,124,0.089,0.067,0.089,0.075,13.0,0.1,570,2024-12-10,D
12,7891991297172,2022-12-01,2024-12-09,740,0.742,0.933,0.644,0.725,6721.0,9.08,1,2024-12-10,B
12,7891991297424,2022-12-01,2024-12-09,740,0.964,0.967,0.989,0.992,27247.0,36.82,1,2024-12-10,A
12,7891991297431,2022-12-01,2024-12-09,740,0.773,0.867,0.8,0.808,2827.0,3.82,1,2024-12-10,B
12,7891991297479,2022-12-01,2024-12-09,740,0.68,0.133,0.344,0.475,6203.0,8.38,1,2024-12-10,C
12,7891991297486,2023-01-14,2024-09-12,608,0.265,0.233,0.189,0.2,352.0,0.58,89,2024-12-10,D
12,7891991297547,2022-12-02,2024-11-29,729,0.177,0.233,0.211,0.183,727.0,1.0,11,2024-12-10,C
12,7891991297554,2022-12-07,2022-12-07,1,1.0,1.0,1.0,1.0,9.0,9.0,734,2024-12-10,D
12,7891991297738,2022-12-01,2023-07-29,241,0.556,0.267,0.178,0.225,552.0,2.29,500,2024-12-10,D
12,7891991298247,2022-12-01,2024-12-07,738,0.629,0.567,0.567,0.592,2740.0,3.71,3,2024-12-10,B
12,7891991298254,2022-12-01,2024-09-17,657,0.594,0.867,0.478,0.517,3200.0,4.87,84,2024-12-10,D
12,7891991298407,2022-12-02,2024-12-08,738,0.786,0.933,0.944,0.95,13245.0,17.95,2,2024-12-10,B
12,7891991298414,2023-01-28,2024-12-10,683,0.025,0.033,0.033,0.025,23.0,0.03,0,2024-12-10,C
12,7891991298421,2022-12-01,2024-12-09,740,0.48,0.1,0.189,0.233,3804.0,5.14,1,2024-12-10,C
12,7891991298476,2022-12-07,2023-09-26,294,0.313,0.367,0.244,0.3,452.0,1.54,441,2024-12-10,D
12,7891991298483,2023-04-13,2023-08-16,126,0.048,0.033,0.056,0.042,17.0,0.13,482,2024-12-10,D
12,7891991298513,2022-12-01,2024-12-09,740,0.785,0.1,0.367,0.508,2687.0,3.63,1,2024-12-10,C
12,7891991298537,2022-12-01,2024-10-07,677,0.787,0.9,0.9,0.917,2671.0,3.95,64,2024-12-10,D
12,7891991298575,2022-12-03,2023-10-15,317,0.227,0.533,0.322,0.242,316.0,1.0,422,2024-12-10,D
12,7891991298674,2022-12-01,2024-12-07,738,0.789,0.433,0.522,0.467,8780.0,11.9,3,2024-12-10,C
12,7891991299619,2022-12-02,2024-12-08,738,0.341,0.6,0.367,0.275,2966.0,4.02,2,2024-12-10,C
12,7891991299732,2022-12-03,2023-03-07,95,0.526,0.4,0.522,0.526,240.0,2.53,644,2024-12-10,D
12,7891991299749,2022-12-02,2023-08-23,265,0.238,0.467,0.222,0.233,273.0,1.03,475,2024-12-10,D
12,7891991299787,2022-12-01,2023-05-11,162,0.747,0.633,0.633,0.7,712.0,4.4,579,2024-12-10,D
12,7891991299824,2022-12-01,2023-03-05,95,0.505,0.433,0.489,0.505,533.0,5.61,646,2024-12-10,D
12,7891991299848,2022-12-22,2023-03-15,84,0.679,0.567,0.679,0.679,241.0,2.87,636,2024-12-10,D
12,7891991299855,2022-12-01,2022-12-30,30,0.733,0.733,0.733,0.733,218.0,7.27,711,2024-12-10,D
12,7891991299879,2022-12-01,2023-07-09,221,0.371,0.033,0.111,0.158,1276.0,5.77,520,2024-12-10,D
12,7891991300810,2022-12-01,2024-12-08,739,0.935,1.0,1.0,1.0,11577.0,15.67,2,2024-12-10,A
12,7891991300827,2023-10-22,2023-10-22,1,1.0,1.0,1.0,1.0,1.0,1.0,415,2024-12-10,D
12,7891991300957,2023-08-26,2023-09-12,18,0.5,0.5,0.5,0.5,24.0,1.33,455,2024-12-10,D
12,7891991300971,2023-05-18,2024-01-26,254,0.079,0.067,0.078,0.058,36.0,0.14,319,2024-12-10,D
12,7891991301619,2023-12-07,2024-03-23,108,0.444,0.567,0.467,0.444,428.0,3.96,262,2024-12-10,D
12,7891991301831,2022-12-03,2024-12-07,736,0.329,0.333,0.311,0.342,905.0,1.23,3,2024-12-10,C
12,7891991301848,2022-12-09,2024-11-08,701,0.084,0.033,0.022,0.033,89.0,0.13,32,2024-12-10,D
12,7891991301855,2022-12-02,2024-12-09,739,0.194,0.2,0.189,0.217,536.0,0.73,1,2024-12-10,C
